geoid,bimonth_id,counts,lat,long,season_indicator,year
61,158,0.0,28.153557451969128,-96.86418754675559,5,2004
62,158,18.0,28.17159902371498,-96.86382918006778,5,2004
63,158,40.0,28.189640543712454,-96.8634704822839,5,2004
64,158,0.0,28.13519708256211,-96.8441931947757,5,2004
65,158,0.0,28.15323846574714,-96.84383175302803,5,2004
66,158,0.0,28.171279797129614,-96.84346997727648,5,2004
67,158,33.0,28.189321076685104,-96.84310786728247,5,2004
68,158,0.0,28.13487531794817,-96.82384114073321,5,2004
69,158,8.0,28.152916458574143,-96.82347629330428,5,2004
70,158,0.0,28.17095754731831,-96.82311110872763,5,2004
71,158,0.0,28.18899858415615,-96.82274558676241,5,2004
72,158,18.0,28.152591430634963,-96.80312117072819,5,2004
73,158,16.0,28.170632274466065,-96.8027525775673,5,2004
74,158,4.0,28.18867306631076,-96.80238364387206,5,2004
75,158,0.0,28.206713806144464,-96.80201436939903,5,2004
76,158,26.0,28.17030397875962,-96.7823943869413,5,2004
77,158,17.0,28.188344523335857,-96.78202204175946,5,2004
78,158,0.0,28.20638501582018,-96.78164935265214,5,2004
79,158,11.0,28.16997266038744,-96.76203653999507,5,2004
80,158,15.0,28.188012955420085,-96.7616607835723,5,2004
81,158,0.0,28.20605319827917,-96.76128468007666,5,2004
82,158,35.0,28.187678362753832,-96.74129987245796,5,2004
83,158,0.0,28.205718353711987,-96.74092035482225,5,2004
84,158,0.0,28.20538048231092,-96.72055638003818,5,2004
85,158,0.0,28.223079012152006,-96.69980605694319,5,2004
86,158,8.0,28.222734828855433,-96.67943937601618,5,2004
0,159,0.0,28.011651425604875,-97.0296832434519,1,2004
1,159,0.0,28.029695246655514,-97.02935459706651,1,2004
2,159,0.0,28.04773901674972,-97.02902564650692,1,2004
3,159,0.0,28.065782735863724,-97.02869639155665,1,2004
4,159,0.0,28.08382640397377,-97.02836683199894,1,2004
5,159,0.0,28.10187002105609,-97.02803696761677,1,2004
6,159,0.0,28.11991358708697,-97.02770679819281,1,2004
7,159,0.0,28.13795710204268,-97.02737632350946,1,2004
8,159,1.0,28.15600056589953,-97.02704554334882,1,2004
9,159,0.0,28.02940198756349,-97.0090200327905,1,2004
10,159,0.0,28.04744553600651,-97.00868769331778,1,2004
11,159,0.0,28.06548903339722,-97.00835504632123,1,2004
12,159,0.0,28.08353247971177,-97.00802209158184,1,2004
13,159,0.0,28.101575874926333,-97.00768882888035,1,2004
14,159,0.0,28.119619219017096,-97.00735525799723,1,2004
15,159,0.0,28.13766251196026,-97.00702137871264,1,2004
16,159,2.0,28.15570575373205,-97.00668719080643,1,2004
17,159,0.0,28.173748944308688,-97.00635269405822,1,2004
18,159,0.0,28.04714904653821,-96.98835004765245,1,2004
19,159,0.0,28.065192319933743,-96.98801400882856,1,2004
20,159,0.0,28.0832355421802,-96.98767765912673,1,2004
21,159,0.0,28.10127871325365,-96.98734099832552,1,2004
22,159,0.0,28.11932183313021,-96.98700402620308,1,2004
23,159,0.0,28.137364901786,-96.98666674253738,1,2004
24,159,0.0,28.15540791919716,-96.98632914710603,1,2004
25,159,0.0,28.173450885339836,-96.98599123968641,1,2004
26,159,0.0,28.046849548514817,-96.96801271264377,1,2004
27,159,0.0,28.064892595643474,-96.96767328221378,1,2004
28,159,0.0,28.082935591549386,-96.96733353777104,1,2004
29,159,0.0,28.100978536208537,-96.96699347909183,1,2004
30,159,6.0,28.11902142959697,-96.96665310595216,1,2004
31,159,0.0,28.137064271690726,-96.9663124181277,1,2004
32,159,2.0,28.155107062465856,-96.96597141539387,1,2004
33,159,7.0,28.173149801898422,-96.96563009752577,1,2004
34,159,0.0,28.064589860698298,-96.94733286961169,1,2004
35,159,0.0,28.08263262799138,-96.94698973065174,1,2004
36,159,0.0,28.10067534396322,-96.94664627431857,1,2004
37,159,19.0,28.118718008589777,-96.94630250038597,1,2004
38,159,2.0,28.136760621846996,-96.94595840862736,1,2004
39,159,3.0,28.154803183710865,-96.94561399881594,1,2004
40,159,0.0,28.17284569415736,-96.94526927072457,1,2004
41,159,7.0,28.082326651679974,-96.92664624090558,1,2004
42,159,0.0,28.100369136691658,-96.92629938714471,1,2004
43,159,4.0,28.118411570282742,-96.9259522126457,1,2004
44,159,18.0,28.13645395242911,-96.92560471717978,1,2004
45,159,0.0,28.154496283106653,-96.9252569005179,1,2004
46,159,0.0,28.172538562291262,-96.92490876243066,1,2004
47,159,15.0,28.100059914569503,-96.90595282070895,1,2004
48,159,5.0,28.118102114851713,-96.9056022458723,1,2004
49,159,24.0,28.13614426361307,-96.90525134692814,1,2004
50,159,23.0,28.15418636082939,-96.90490012364516,1,2004
51,159,0.0,28.172228406476485,-96.90454857579175,1,2004
52,159,0.0,28.190270400530185,-96.904196703136,1,2004
53,159,39.0,28.09974767777417,-96.88560657814963,1,2004
54,159,19.0,28.117789642474257,-96.88525260320637,1,2004
55,159,5.0,28.13583155557663,-96.88489830101526,1,2004
56,159,15.0,28.153873417057,-96.8845436713428,1,2004
57,159,47.0,28.171915226891116,-96.88418871395511,1,2004
58,159,0.0,28.189956985054717,-96.88383342861806,1,2004
59,159,27.0,28.11747415332967,-96.86490328778821,1,2004
60,159,0.0,28.135515828499237,-96.8645455825837,1,2004
61,159,0.0,28.153557451969128,-96.86418754675559,1,2004
62,159,19.0,28.17159902371498,-96.86382918006778,1,2004
63,159,73.0,28.189640543712454,-96.8634704822839,1,2004
64,159,0.0,28.13519708256211,-96.8441931947757,1,2004
65,159,0.0,28.15323846574714,-96.84383175302803,1,2004
66,159,5.0,28.171279797129614,-96.84346997727648,1,2004
67,159,45.0,28.189321076685104,-96.84310786728247,1,2004
68,159,3.0,28.13487531794817,-96.82384114073321,1,2004
69,159,15.0,28.152916458574143,-96.82347629330428,1,2004
70,159,4.0,28.17095754731831,-96.82311110872763,1,2004
71,159,0.0,28.18899858415615,-96.82274558676241,1,2004
72,159,19.0,28.152591430634963,-96.80312117072819,1,2004
73,159,35.0,28.170632274466065,-96.8027525775673,1,2004
74,159,7.0,28.18867306631076,-96.80238364387206,1,2004
75,159,0.0,28.206713806144464,-96.80201436939903,1,2004
76,159,31.0,28.17030397875962,-96.7823943869413,1,2004
77,159,23.0,28.188344523335857,-96.78202204175946,1,2004
78,159,0.0,28.20638501582018,-96.78164935265214,1,2004
79,159,21.0,28.16997266038744,-96.76203653999507,1,2004
80,159,17.0,28.188012955420085,-96.7616607835723,1,2004
81,159,0.0,28.20605319827917,-96.76128468007666,1,2004
82,159,27.0,28.187678362753832,-96.74129987245796,1,2004
83,159,0.0,28.205718353711987,-96.74092035482225,1,2004
84,159,0.0,28.20538048231092,-96.72055638003818,1,2004
85,159,0.0,28.223079012152006,-96.69980605694319,1,2004
86,159,14.0,28.222734828855433,-96.67943937601618,1,2004
0,160,0.0,28.011651425604875,-97.0296832434519,3,2004
1,160,0.0,28.029695246655514,-97.02935459706651,3,2004
2,160,0.0,28.04773901674972,-97.02902564650692,3,2004
3,160,0.0,28.065782735863724,-97.02869639155665,3,2004
4,160,0.0,28.08382640397377,-97.02836683199894,3,2004
5,160,0.0,28.10187002105609,-97.02803696761677,3,2004
6,160,0.0,28.11991358708697,-97.02770679819281,3,2004
7,160,0.0,28.13795710204268,-97.02737632350946,3,2004
8,160,0.0,28.15600056589953,-97.02704554334882,3,2004
9,160,0.0,28.02940198756349,-97.0090200327905,3,2004
10,160,0.0,28.04744553600651,-97.00868769331778,3,2004
11,160,0.0,28.06548903339722,-97.00835504632123,3,2004
12,160,0.0,28.08353247971177,-97.00802209158184,3,2004
13,160,0.0,28.101575874926333,-97.00768882888035,3,2004
14,160,0.0,28.119619219017096,-97.00735525799723,3,2004
15,160,0.0,28.13766251196026,-97.00702137871264,3,2004
16,160,2.0,28.15570575373205,-97.00668719080643,3,2004
17,160,0.0,28.173748944308688,-97.00635269405822,3,2004
18,160,0.0,28.04714904653821,-96.98835004765245,3,2004
19,160,0.0,28.065192319933743,-96.98801400882856,3,2004
20,160,0.0,28.0832355421802,-96.98767765912673,3,2004
21,160,0.0,28.10127871325365,-96.98734099832552,3,2004
22,160,0.0,28.11932183313021,-96.98700402620308,3,2004
23,160,0.0,28.137364901786,-96.98666674253738,3,2004
24,160,0.0,28.15540791919716,-96.98632914710603,3,2004
25,160,0.0,28.173450885339836,-96.98599123968641,3,2004
26,160,0.0,28.046849548514817,-96.96801271264377,3,2004
27,160,0.0,28.064892595643474,-96.96767328221378,3,2004
28,160,0.0,28.082935591549386,-96.96733353777104,3,2004
29,160,0.0,28.100978536208537,-96.96699347909183,3,2004
30,160,0.0,28.11902142959697,-96.96665310595216,3,2004
31,160,0.0,28.137064271690726,-96.9663124181277,3,2004
32,160,3.0,28.155107062465856,-96.96597141539387,3,2004
33,160,2.0,28.173149801898422,-96.96563009752577,3,2004
34,160,0.0,28.064589860698298,-96.94733286961169,3,2004
35,160,0.0,28.08263262799138,-96.94698973065174,3,2004
36,160,0.0,28.10067534396322,-96.94664627431857,3,2004
37,160,0.0,28.118718008589777,-96.94630250038597,3,2004
38,160,0.0,28.136760621846996,-96.94595840862736,3,2004
39,160,13.0,28.154803183710865,-96.94561399881594,3,2004
40,160,0.0,28.17284569415736,-96.94526927072457,3,2004
41,160,5.0,28.082326651679974,-96.92664624090558,3,2004
42,160,0.0,28.100369136691658,-96.92629938714471,3,2004
43,160,2.0,28.118411570282742,-96.9259522126457,3,2004
44,160,6.0,28.13645395242911,-96.92560471717978,3,2004
45,160,7.0,28.154496283106653,-96.9252569005179,3,2004
46,160,3.0,28.172538562291262,-96.92490876243066,3,2004
47,160,3.0,28.100059914569503,-96.90595282070895,3,2004
48,160,4.0,28.118102114851713,-96.9056022458723,3,2004
49,160,6.0,28.13614426361307,-96.90525134692814,3,2004
50,160,12.0,28.15418636082939,-96.90490012364516,3,2004
51,160,2.0,28.172228406476485,-96.90454857579175,3,2004
52,160,0.0,28.190270400530185,-96.904196703136,3,2004
53,160,13.0,28.09974767777417,-96.88560657814963,3,2004
54,160,9.0,28.117789642474257,-96.88525260320637,3,2004
55,160,5.0,28.13583155557663,-96.88489830101526,3,2004
56,160,5.0,28.153873417057,-96.8845436713428,3,2004
57,160,37.0,28.171915226891116,-96.88418871395511,3,2004
58,160,0.0,28.189956985054717,-96.88383342861806,3,2004
59,160,7.0,28.11747415332967,-96.86490328778821,3,2004
60,160,5.0,28.135515828499237,-96.8645455825837,3,2004
61,160,0.0,28.153557451969128,-96.86418754675559,3,2004
62,160,2.0,28.17159902371498,-96.86382918006778,3,2004
63,160,38.0,28.189640543712454,-96.8634704822839,3,2004
64,160,0.0,28.13519708256211,-96.8441931947757,3,2004
65,160,0.0,28.15323846574714,-96.84383175302803,3,2004
66,160,0.0,28.171279797129614,-96.84346997727648,3,2004
67,160,27.0,28.189321076685104,-96.84310786728247,3,2004
68,160,0.0,28.13487531794817,-96.82384114073321,3,2004
69,160,8.0,28.152916458574143,-96.82347629330428,3,2004
70,160,18.0,28.17095754731831,-96.82311110872763,3,2004
71,160,0.0,28.18899858415615,-96.82274558676241,3,2004
72,160,16.0,28.152591430634963,-96.80312117072819,3,2004
73,160,22.0,28.170632274466065,-96.8027525775673,3,2004
74,160,5.0,28.18867306631076,-96.80238364387206,3,2004
75,160,0.0,28.206713806144464,-96.80201436939903,3,2004
76,160,17.0,28.17030397875962,-96.7823943869413,3,2004
77,160,24.0,28.188344523335857,-96.78202204175946,3,2004
78,160,0.0,28.20638501582018,-96.78164935265214,3,2004
79,160,11.0,28.16997266038744,-96.76203653999507,3,2004
80,160,23.0,28.188012955420085,-96.7616607835723,3,2004
81,160,0.0,28.20605319827917,-96.76128468007666,3,2004
82,160,19.0,28.187678362753832,-96.74129987245796,3,2004
83,160,0.0,28.205718353711987,-96.74092035482225,3,2004
84,160,0.0,28.20538048231092,-96.72055638003818,3,2004
85,160,0.0,28.223079012152006,-96.69980605694319,3,2004
86,160,10.0,28.222734828855433,-96.67943937601618,3,2004
0,161,0.0,28.011651425604875,-97.0296832434519,5,2005
1,161,0.0,28.029695246655514,-97.02935459706651,5,2005
2,161,0.0,28.04773901674972,-97.02902564650692,5,2005
3,161,0.0,28.065782735863724,-97.02869639155665,5,2005
4,161,0.0,28.08382640397377,-97.02836683199894,5,2005
5,161,0.0,28.10187002105609,-97.02803696761677,5,2005
6,161,0.0,28.11991358708697,-97.02770679819281,5,2005
7,161,0.0,28.13795710204268,-97.02737632350946,5,2005
8,161,1.0,28.15600056589953,-97.02704554334882,5,2005
9,161,0.0,28.02940198756349,-97.0090200327905,5,2005
10,161,0.0,28.04744553600651,-97.00868769331778,5,2005
11,161,0.0,28.06548903339722,-97.00835504632123,5,2005
12,161,0.0,28.08353247971177,-97.00802209158184,5,2005
13,161,0.0,28.101575874926333,-97.00768882888035,5,2005
14,161,0.0,28.119619219017096,-97.00735525799723,5,2005
15,161,0.0,28.13766251196026,-97.00702137871264,5,2005
16,161,0.0,28.15570575373205,-97.00668719080643,5,2005
17,161,0.0,28.173748944308688,-97.00635269405822,5,2005
18,161,0.0,28.04714904653821,-96.98835004765245,5,2005
19,161,0.0,28.065192319933743,-96.98801400882856,5,2005
20,161,0.0,28.0832355421802,-96.98767765912673,5,2005
21,161,0.0,28.10127871325365,-96.98734099832552,5,2005
22,161,0.0,28.11932183313021,-96.98700402620308,5,2005
23,161,0.0,28.137364901786,-96.98666674253738,5,2005
24,161,0.0,28.15540791919716,-96.98632914710603,5,2005
25,161,0.0,28.173450885339836,-96.98599123968641,5,2005
26,161,0.0,28.046849548514817,-96.96801271264377,5,2005
27,161,0.0,28.064892595643474,-96.96767328221378,5,2005
28,161,0.0,28.082935591549386,-96.96733353777104,5,2005
29,161,0.0,28.100978536208537,-96.96699347909183,5,2005
30,161,0.0,28.11902142959697,-96.96665310595216,5,2005
31,161,0.0,28.137064271690726,-96.9663124181277,5,2005
32,161,0.0,28.155107062465856,-96.96597141539387,5,2005
33,161,6.0,28.173149801898422,-96.96563009752577,5,2005
34,161,0.0,28.064589860698298,-96.94733286961169,5,2005
35,161,0.0,28.08263262799138,-96.94698973065174,5,2005
36,161,0.0,28.10067534396322,-96.94664627431857,5,2005
37,161,4.0,28.118718008589777,-96.94630250038597,5,2005
38,161,0.0,28.136760621846996,-96.94595840862736,5,2005
39,161,0.0,28.154803183710865,-96.94561399881594,5,2005
40,161,0.0,28.17284569415736,-96.94526927072457,5,2005
41,161,9.0,28.082326651679974,-96.92664624090558,5,2005
42,161,0.0,28.100369136691658,-96.92629938714471,5,2005
43,161,4.0,28.118411570282742,-96.9259522126457,5,2005
44,161,12.0,28.13645395242911,-96.92560471717978,5,2005
45,161,2.0,28.154496283106653,-96.9252569005179,5,2005
46,161,0.0,28.172538562291262,-96.92490876243066,5,2005
47,161,18.0,28.100059914569503,-96.90595282070895,5,2005
48,161,0.0,28.118102114851713,-96.9056022458723,5,2005
49,161,16.0,28.13614426361307,-96.90525134692814,5,2005
50,161,12.0,28.15418636082939,-96.90490012364516,5,2005
51,161,3.0,28.172228406476485,-96.90454857579175,5,2005
52,161,0.0,28.190270400530185,-96.904196703136,5,2005
53,161,14.0,28.09974767777417,-96.88560657814963,5,2005
54,161,12.0,28.117789642474257,-96.88525260320637,5,2005
55,161,4.0,28.13583155557663,-96.88489830101526,5,2005
56,161,6.0,28.153873417057,-96.8845436713428,5,2005
57,161,25.0,28.171915226891116,-96.88418871395511,5,2005
58,161,0.0,28.189956985054717,-96.88383342861806,5,2005
59,161,11.0,28.11747415332967,-96.86490328778821,5,2005
60,161,0.0,28.135515828499237,-96.8645455825837,5,2005
61,161,0.0,28.153557451969128,-96.86418754675559,5,2005
62,161,12.0,28.17159902371498,-96.86382918006778,5,2005
63,161,44.0,28.189640543712454,-96.8634704822839,5,2005
64,161,0.0,28.13519708256211,-96.8441931947757,5,2005
65,161,0.0,28.15323846574714,-96.84383175302803,5,2005
66,161,0.0,28.171279797129614,-96.84346997727648,5,2005
67,161,33.0,28.189321076685104,-96.84310786728247,5,2005
68,161,3.0,28.13487531794817,-96.82384114073321,5,2005
69,161,7.0,28.152916458574143,-96.82347629330428,5,2005
70,161,4.0,28.17095754731831,-96.82311110872763,5,2005
71,161,0.0,28.18899858415615,-96.82274558676241,5,2005
72,161,16.0,28.152591430634963,-96.80312117072819,5,2005
73,161,15.0,28.170632274466065,-96.8027525775673,5,2005
74,161,1.0,28.18867306631076,-96.80238364387206,5,2005
75,161,0.0,28.206713806144464,-96.80201436939903,5,2005
76,161,17.0,28.17030397875962,-96.7823943869413,5,2005
77,161,26.0,28.188344523335857,-96.78202204175946,5,2005
78,161,0.0,28.20638501582018,-96.78164935265214,5,2005
79,161,4.0,28.16997266038744,-96.76203653999507,5,2005
80,161,14.0,28.188012955420085,-96.7616607835723,5,2005
81,161,0.0,28.20605319827917,-96.76128468007666,5,2005
82,161,27.0,28.187678362753832,-96.74129987245796,5,2005
83,161,0.0,28.205718353711987,-96.74092035482225,5,2005
84,161,0.0,28.20538048231092,-96.72055638003818,5,2005
85,161,0.0,28.223079012152006,-96.69980605694319,5,2005
86,161,9.0,28.222734828855433,-96.67943937601618,5,2005
0,162,0.0,28.011651425604875,-97.0296832434519,1,2005
1,162,0.0,28.029695246655514,-97.02935459706651,1,2005
2,162,0.0,28.04773901674972,-97.02902564650692,1,2005
3,162,0.0,28.065782735863724,-97.02869639155665,1,2005
4,162,0.0,28.08382640397377,-97.02836683199894,1,2005
5,162,0.0,28.10187002105609,-97.02803696761677,1,2005
6,162,0.0,28.11991358708697,-97.02770679819281,1,2005
7,162,0.0,28.13795710204268,-97.02737632350946,1,2005
8,162,0.0,28.15600056589953,-97.02704554334882,1,2005
9,162,0.0,28.02940198756349,-97.0090200327905,1,2005
10,162,0.0,28.04744553600651,-97.00868769331778,1,2005
11,162,0.0,28.06548903339722,-97.00835504632123,1,2005
12,162,0.0,28.08353247971177,-97.00802209158184,1,2005
13,162,0.0,28.101575874926333,-97.00768882888035,1,2005
14,162,0.0,28.119619219017096,-97.00735525799723,1,2005
15,162,0.0,28.13766251196026,-97.00702137871264,1,2005
16,162,0.0,28.15570575373205,-97.00668719080643,1,2005
17,162,0.0,28.173748944308688,-97.00635269405822,1,2005
18,162,0.0,28.04714904653821,-96.98835004765245,1,2005
19,162,0.0,28.065192319933743,-96.98801400882856,1,2005
20,162,0.0,28.0832355421802,-96.98767765912673,1,2005
21,162,0.0,28.10127871325365,-96.98734099832552,1,2005
22,162,0.0,28.11932183313021,-96.98700402620308,1,2005
23,162,0.0,28.137364901786,-96.98666674253738,1,2005
24,162,0.0,28.15540791919716,-96.98632914710603,1,2005
25,162,0.0,28.173450885339836,-96.98599123968641,1,2005
26,162,0.0,28.046849548514817,-96.96801271264377,1,2005
27,162,0.0,28.064892595643474,-96.96767328221378,1,2005
28,162,0.0,28.082935591549386,-96.96733353777104,1,2005
29,162,0.0,28.100978536208537,-96.96699347909183,1,2005
30,162,0.0,28.11902142959697,-96.96665310595216,1,2005
31,162,2.0,28.137064271690726,-96.9663124181277,1,2005
32,162,9.0,28.155107062465856,-96.96597141539387,1,2005
33,162,0.0,28.173149801898422,-96.96563009752577,1,2005
34,162,0.0,28.064589860698298,-96.94733286961169,1,2005
35,162,0.0,28.08263262799138,-96.94698973065174,1,2005
36,162,0.0,28.10067534396322,-96.94664627431857,1,2005
37,162,19.0,28.118718008589777,-96.94630250038597,1,2005
38,162,0.0,28.136760621846996,-96.94595840862736,1,2005
39,162,12.0,28.154803183710865,-96.94561399881594,1,2005
40,162,5.0,28.17284569415736,-96.94526927072457,1,2005
41,162,15.0,28.082326651679974,-96.92664624090558,1,2005
42,162,2.0,28.100369136691658,-96.92629938714471,1,2005
43,162,4.0,28.118411570282742,-96.9259522126457,1,2005
44,162,33.0,28.13645395242911,-96.92560471717978,1,2005
45,162,1.0,28.154496283106653,-96.9252569005179,1,2005
46,162,0.0,28.172538562291262,-96.92490876243066,1,2005
47,162,12.0,28.100059914569503,-96.90595282070895,1,2005
48,162,8.0,28.118102114851713,-96.9056022458723,1,2005
49,162,29.0,28.13614426361307,-96.90525134692814,1,2005
50,162,32.0,28.15418636082939,-96.90490012364516,1,2005
51,162,2.0,28.172228406476485,-96.90454857579175,1,2005
52,162,0.0,28.190270400530185,-96.904196703136,1,2005
53,162,28.0,28.09974767777417,-96.88560657814963,1,2005
54,162,26.0,28.117789642474257,-96.88525260320637,1,2005
55,162,0.0,28.13583155557663,-96.88489830101526,1,2005
56,162,8.0,28.153873417057,-96.8845436713428,1,2005
57,162,70.0,28.171915226891116,-96.88418871395511,1,2005
58,162,5.0,28.189956985054717,-96.88383342861806,1,2005
59,162,40.0,28.11747415332967,-96.86490328778821,1,2005
60,162,0.0,28.135515828499237,-96.8645455825837,1,2005
61,162,0.0,28.153557451969128,-96.86418754675559,1,2005
62,162,18.0,28.17159902371498,-96.86382918006778,1,2005
63,162,87.0,28.189640543712454,-96.8634704822839,1,2005
64,162,0.0,28.13519708256211,-96.8441931947757,1,2005
65,162,0.0,28.15323846574714,-96.84383175302803,1,2005
66,162,7.0,28.171279797129614,-96.84346997727648,1,2005
67,162,46.0,28.189321076685104,-96.84310786728247,1,2005
68,162,3.0,28.13487531794817,-96.82384114073321,1,2005
69,162,13.0,28.152916458574143,-96.82347629330428,1,2005
70,162,11.0,28.17095754731831,-96.82311110872763,1,2005
71,162,0.0,28.18899858415615,-96.82274558676241,1,2005
72,162,24.0,28.152591430634963,-96.80312117072819,1,2005
73,162,37.0,28.170632274466065,-96.8027525775673,1,2005
74,162,13.0,28.18867306631076,-96.80238364387206,1,2005
75,162,0.0,28.206713806144464,-96.80201436939903,1,2005
76,162,50.0,28.17030397875962,-96.7823943869413,1,2005
77,162,32.0,28.188344523335857,-96.78202204175946,1,2005
78,162,0.0,28.20638501582018,-96.78164935265214,1,2005
79,162,42.0,28.16997266038744,-96.76203653999507,1,2005
80,162,19.0,28.188012955420085,-96.7616607835723,1,2005
81,162,0.0,28.20605319827917,-96.76128468007666,1,2005
82,162,17.0,28.187678362753832,-96.74129987245796,1,2005
83,162,0.0,28.205718353711987,-96.74092035482225,1,2005
84,162,0.0,28.20538048231092,-96.72055638003818,1,2005
85,162,5.0,28.223079012152006,-96.69980605694319,1,2005
86,162,29.0,28.222734828855433,-96.67943937601618,1,2005
0,163,0.0,28.011651425604875,-97.0296832434519,3,2005
1,163,0.0,28.029695246655514,-97.02935459706651,3,2005
2,163,0.0,28.04773901674972,-97.02902564650692,3,2005
3,163,0.0,28.065782735863724,-97.02869639155665,3,2005
4,163,0.0,28.08382640397377,-97.02836683199894,3,2005
5,163,0.0,28.10187002105609,-97.02803696761677,3,2005
6,163,0.0,28.11991358708697,-97.02770679819281,3,2005
7,163,0.0,28.13795710204268,-97.02737632350946,3,2005
8,163,0.0,28.15600056589953,-97.02704554334882,3,2005
9,163,0.0,28.02940198756349,-97.0090200327905,3,2005
10,163,0.0,28.04744553600651,-97.00868769331778,3,2005
11,163,0.0,28.06548903339722,-97.00835504632123,3,2005
12,163,0.0,28.08353247971177,-97.00802209158184,3,2005
13,163,0.0,28.101575874926333,-97.00768882888035,3,2005
14,163,0.0,28.119619219017096,-97.00735525799723,3,2005
15,163,0.0,28.13766251196026,-97.00702137871264,3,2005
16,163,0.0,28.15570575373205,-97.00668719080643,3,2005
17,163,0.0,28.173748944308688,-97.00635269405822,3,2005
18,163,0.0,28.04714904653821,-96.98835004765245,3,2005
19,163,0.0,28.065192319933743,-96.98801400882856,3,2005
20,163,0.0,28.0832355421802,-96.98767765912673,3,2005
21,163,0.0,28.10127871325365,-96.98734099832552,3,2005
22,163,0.0,28.11932183313021,-96.98700402620308,3,2005
23,163,0.0,28.137364901786,-96.98666674253738,3,2005
24,163,0.0,28.15540791919716,-96.98632914710603,3,2005
25,163,0.0,28.173450885339836,-96.98599123968641,3,2005
26,163,0.0,28.046849548514817,-96.96801271264377,3,2005
27,163,0.0,28.064892595643474,-96.96767328221378,3,2005
28,163,0.0,28.082935591549386,-96.96733353777104,3,2005
29,163,0.0,28.100978536208537,-96.96699347909183,3,2005
30,163,0.0,28.11902142959697,-96.96665310595216,3,2005
31,163,0.0,28.137064271690726,-96.9663124181277,3,2005
32,163,0.0,28.155107062465856,-96.96597141539387,3,2005
33,163,3.0,28.173149801898422,-96.96563009752577,3,2005
34,163,0.0,28.064589860698298,-96.94733286961169,3,2005
35,163,0.0,28.08263262799138,-96.94698973065174,3,2005
36,163,0.0,28.10067534396322,-96.94664627431857,3,2005
37,163,5.0,28.118718008589777,-96.94630250038597,3,2005
38,163,0.0,28.136760621846996,-96.94595840862736,3,2005
39,163,0.0,28.154803183710865,-96.94561399881594,3,2005
40,163,0.0,28.17284569415736,-96.94526927072457,3,2005
41,163,9.0,28.082326651679974,-96.92664624090558,3,2005
42,163,0.0,28.100369136691658,-96.92629938714471,3,2005
43,163,6.0,28.118411570282742,-96.9259522126457,3,2005
44,163,10.0,28.13645395242911,-96.92560471717978,3,2005
45,163,2.0,28.154496283106653,-96.9252569005179,3,2005
46,163,0.0,28.172538562291262,-96.92490876243066,3,2005
47,163,12.0,28.100059914569503,-96.90595282070895,3,2005
48,163,4.0,28.118102114851713,-96.9056022458723,3,2005
49,163,8.0,28.13614426361307,-96.90525134692814,3,2005
50,163,22.0,28.15418636082939,-96.90490012364516,3,2005
51,163,3.0,28.172228406476485,-96.90454857579175,3,2005
52,163,0.0,28.190270400530185,-96.904196703136,3,2005
53,163,17.0,28.09974767777417,-96.88560657814963,3,2005
54,163,10.0,28.117789642474257,-96.88525260320637,3,2005
55,163,0.0,28.13583155557663,-96.88489830101526,3,2005
56,163,17.0,28.153873417057,-96.8845436713428,3,2005
57,163,35.0,28.171915226891116,-96.88418871395511,3,2005
58,163,0.0,28.189956985054717,-96.88383342861806,3,2005
59,163,3.0,28.11747415332967,-96.86490328778821,3,2005
60,163,2.0,28.135515828499237,-96.8645455825837,3,2005
61,163,0.0,28.153557451969128,-96.86418754675559,3,2005
62,163,5.0,28.17159902371498,-96.86382918006778,3,2005
63,163,47.0,28.189640543712454,-96.8634704822839,3,2005
64,163,0.0,28.13519708256211,-96.8441931947757,3,2005
65,163,0.0,28.15323846574714,-96.84383175302803,3,2005
66,163,5.0,28.171279797129614,-96.84346997727648,3,2005
67,163,23.0,28.189321076685104,-96.84310786728247,3,2005
68,163,0.0,28.13487531794817,-96.82384114073321,3,2005
69,163,10.0,28.152916458574143,-96.82347629330428,3,2005
70,163,7.0,28.17095754731831,-96.82311110872763,3,2005
71,163,0.0,28.18899858415615,-96.82274558676241,3,2005
72,163,7.0,28.152591430634963,-96.80312117072819,3,2005
73,163,23.0,28.170632274466065,-96.8027525775673,3,2005
74,163,6.0,28.18867306631076,-96.80238364387206,3,2005
75,163,0.0,28.206713806144464,-96.80201436939903,3,2005
76,163,26.0,28.17030397875962,-96.7823943869413,3,2005
77,163,10.0,28.188344523335857,-96.78202204175946,3,2005
78,163,0.0,28.20638501582018,-96.78164935265214,3,2005
79,163,10.0,28.16997266038744,-96.76203653999507,3,2005
80,163,10.0,28.188012955420085,-96.7616607835723,3,2005
81,163,0.0,28.20605319827917,-96.76128468007666,3,2005
82,163,9.0,28.187678362753832,-96.74129987245796,3,2005
83,163,0.0,28.205718353711987,-96.74092035482225,3,2005
84,163,0.0,28.20538048231092,-96.72055638003818,3,2005
85,163,0.0,28.223079012152006,-96.69980605694319,3,2005
86,163,5.0,28.222734828855433,-96.67943937601618,3,2005
0,164,0.0,28.011651425604875,-97.0296832434519,5,2006
1,164,0.0,28.029695246655514,-97.02935459706651,5,2006
2,164,0.0,28.04773901674972,-97.02902564650692,5,2006
3,164,0.0,28.065782735863724,-97.02869639155665,5,2006
4,164,0.0,28.08382640397377,-97.02836683199894,5,2006
